bigrams_comb,count,quarter
"('驱逐舰', '核导')",1,2023Q3
"('驱逐舰', '威胁')",1,2023Q3
"('核导', '威胁')",1,2023Q3
"('驱逐舰', '应对')",1,2023Q3
"('导弹', '宙斯盾')",1,2023Q3
"('导弹', '核导')",1,2023Q3
"('导弹', '威胁')",1,2023Q3
"('导弹', '应对')",1,2023Q3
"('宙斯盾', '核导')",1,2023Q3
"('宙斯盾', '日')",1,2023Q3
"('宙斯盾', '反导')",1,2023Q3
"('宙斯盾', '威胁')",1,2023Q3
"('宙斯盾', '应对')",1,2023Q3
"('核导', '日')",1,2023Q3
"('演习', '威胁')",1,2023Q3
"('演习', '反导')",1,2023Q3
"('演习', '核导')",1,2023Q3
"('演习', '宙斯盾')",1,2023Q3
"('和平', '南海')",1,2023Q3
"('和平', '地区')",1,2023Q3
"('和平', '台海')",1,2023Q3
"('和平', '社会')",1,2023Q3
"('美方', '戴维营')",1,2023Q3
"('美方', '亚太')",1,2023Q3
"('美方', '中国')",1,2023Q3
"('美方', '南海')",1,2023Q3
"('美方', '地区')",1,2023Q3
"('美方', '台海')",1,2023Q3
"('美方', '社会')",1,2023Q3
"('戴维营', '台海')",1,2023Q3
"('戴维营', '社会')",1,2023Q3
"('亚太', '南海')",1,2023Q3
"('亚太', '台海')",1,2023Q3
"('亚太', '社会')",1,2023Q3
"('中国', '台海')",1,2023Q3
"('中国', '社会')",1,2023Q3
"('南海', '台海')",1,2023Q3
"('南海', '社会')",1,2023Q3
"('地区', '台海')",1,2023Q3
"('地区', '社会')",1,2023Q3
"('台海', '社会')",1,2023Q3
"('核导', '反导')",1,2023Q3
"('核导', '应对')",1,2023Q3
"('日', '公司')",1,2023Q3
"('日', '联合')",1,2023Q3
"('空中', '日')",1,2023Q3
"('空中', '驱逐舰')",1,2023Q3
"('空中', '联合')",1,2023Q3
"('空中', '训练')",1,2023Q3
"('演习', '空军')",1,2023Q3
"('演习', '训练')",1,2023Q3
"('空军', '日')",1,2023Q3
"('空军', '驱逐舰')",1,2023Q3
"('空军', '联合')",1,2023Q3
"('空军', '训练')",1,2023Q3
"('日', '驱逐舰')",1,2023Q3
"('日', '训练')",1,2023Q3
"('日', '反导')",1,2023Q3
"('驱逐舰', '联合')",1,2023Q3
"('驱逐舰', '训练')",1,2023Q3
"('联合', '训练')",1,2023Q3
"('日本', '排海')",1,2023Q3
"('日本', '交流')",1,2023Q3
"('日本', '竞争')",1,2023Q3
"('日本', '公司')",1,2023Q3
"('日', '排海')",1,2023Q3
"('日', '月')",1,2023Q3
"('日', '交流')",1,2023Q3
"('日', '竞争')",1,2023Q3
"('空中', '空军')",1,2023Q3
"('空中', '演习')",1,2023Q3
"('战机', '训练')",1,2023Q3
"('战机', '联合')",1,2023Q3
"('日', '威胁')",1,2023Q3
"('日', '应对')",1,2023Q3
"('反导', '威胁')",1,2023Q3
"('反导', '应对')",1,2023Q3
"('威胁', '应对')",1,2023Q3
"('轰炸机', '朝鲜')",1,2023Q3
"('轰炸机', '战机')",1,2023Q3
"('轰炸机', '空中')",1,2023Q3
"('轰炸机', '演习')",1,2023Q3
"('轰炸机', '空军')",1,2023Q3
"('轰炸机', '日')",1,2023Q3
"('轰炸机', '驱逐舰')",1,2023Q3
"('轰炸机', '联合')",1,2023Q3
"('轰炸机', '训练')",1,2023Q3
"('朝鲜', '战机')",1,2023Q3
"('朝鲜', '空中')",1,2023Q3
"('朝鲜', '空军')",1,2023Q3
"('朝鲜', '训练')",1,2023Q3
"('战机', '空中')",1,2023Q3
"('战机', '演习')",1,2023Q3
"('战机', '空军')",1,2023Q3
"('战机', '日')",1,2023Q3
"('战机', '驱逐舰')",1,2023Q3
"('地区', '伙伴')",1,2023Q3
"('地区', '意识')",1,2023Q3
"('地区', '投资')",1,2023Q3
"('交流', '总统')",1,2023Q3
"('拜登', '交流')",1,2023Q3
"('拜登', '印度')",1,2023Q3
"('峰会', '交流')",1,2023Q3
"('峰会', '印度')",1,2023Q3
"('合作', '印度')",1,2023Q3
"('合作', '总统')",1,2023Q3
"('戴维营', '交流')",1,2023Q3
"('戴维营', '印度')",1,2023Q3
"('韩国', '交流')",1,2023Q3
"('韩国', '印度')",1,2023Q3
"('交流', '印度')",1,2023Q3
"('交流', '日')",1,2023Q3
"('美国', '东京')",1,2023Q3
"('印度', '总统')",1,2023Q3
"('印度', '日')",1,2023Q3
"('大使', '美国')",1,2023Q3
"('大使', '中国')",1,2023Q3
"('大使', '日本')",1,2023Q3
"('大使', '胁迫')",1,2023Q3
"('大使', '自己')",1,2023Q3
"('大使', '经济')",1,2023Q3
"('大使', '污染')",1,2023Q3
"('大使', '东京')",1,2023Q3
"('大使', '甚至')",1,2023Q3
"('拜登', '合作')",1,2023Q3
"('尹锡悦', '印度')",1,2023Q3
"('尹锡悦', '交流')",1,2023Q3
"('部队', '访问')",1,2023Q3
"('战略', '航空')",1,2023Q3
"('战略', '半岛')",1,2023Q3
"('战略', '延伸')",1,2023Q3
"('战略', '部队')",1,2023Q3
"('战略', '访问')",1,2023Q3
"('朝鲜', '航空')",1,2023Q3
"('朝鲜', '延伸')",1,2023Q3
"('朝鲜', '部队')",1,2023Q3
"('朝鲜', '访问')",1,2023Q3
"('威慑', '航空')",1,2023Q3
"('威慑', '半岛')",1,2023Q3
"('威慑', '延伸')",1,2023Q3
"('威慑', '部队')",1,2023Q3
"('威慑', '访问')",1,2023Q3
"('航空', '半岛')",1,2023Q3
"('航空', '延伸')",1,2023Q3
"('航空', '部队')",1,2023Q3
"('航空', '访问')",1,2023Q3
"('半岛', '延伸')",1,2023Q3
"('半岛', '部队')",1,2023Q3
"('半岛', '访问')",1,2023Q3
"('延伸', '部队')",1,2023Q3
"('延伸', '访问')",1,2023Q3
"('美国', '自己')",1,2023Q3
"('美国', '甚至')",1,2023Q3
"('所谓', '无法')",1,2023Q3
"('日', '时报')",1,2023Q3
"('能力', '共同社')",1,2023Q3
"('能力', '时报')",1,2023Q3
"('能力', '会谈')",1,2023Q3
"('能力', '接受')",1,2023Q3
"('中国', '环球')",1,2023Q3
"('中国', '共同社')",1,2023Q3
"('中国', '时报')",1,2023Q3
"('中国', '会谈')",1,2023Q3
"('中国', '接受')",1,2023Q3
"('日', '环球')",1,2023Q3
"('日', '共同社')",1,2023Q3
"('日', '接受')",1,2023Q3
"('中国', '胁迫')",1,2023Q3
"('环球', '美国')",1,2023Q3
"('环球', '共同社')",1,2023Q3
"('环球', '时报')",1,2023Q3
"('环球', '会谈')",1,2023Q3
"('环球', '接受')",1,2023Q3
"('美国', '共同社')",1,2023Q3
"('美国', '时报')",1,2023Q3
"('美国', '接受')",1,2023Q3
"('共同社', '时报')",1,2023Q3
"('共同社', '会谈')",1,2023Q3
"('共同社', '接受')",1,2023Q3
"('能力', '美国')",1,2023Q3
"('能力', '环球')",1,2023Q3
"('能力', '日')",1,2023Q3
"('能力', '中国')",1,2023Q3
"('中国', '自己')",1,2023Q3
"('中国', '东京')",1,2023Q3
"('中国', '甚至')",1,2023Q3
"('日本', '自己')",1,2023Q3
"('日本', '甚至')",1,2023Q3
"('胁迫', '自己')",1,2023Q3
"('胁迫', '污染')",1,2023Q3
"('胁迫', '东京')",1,2023Q3
"('胁迫', '甚至')",1,2023Q3
"('自己', '经济')",1,2023Q3
"('自己', '污染')",1,2023Q3
"('自己', '东京')",1,2023Q3
"('自己', '甚至')",1,2023Q3
"('经济', '东京')",1,2023Q3
"('经济', '甚至')",1,2023Q3
"('污染', '甚至')",1,2023Q3
"('东京', '甚至')",1,2023Q3
"('海军', '能力')",1,2023Q3
"('海军', '环球')",1,2023Q3
"('海军', '共同社')",1,2023Q3
"('海军', '时报')",1,2023Q3
"('海军', '会谈')",1,2023Q3
"('海军', '接受')",1,2023Q3
"('战略', '威慑')",1,2023Q3
"('战略', '朝鲜')",1,2023Q3
"('美国', '访问')",1,2023Q3
"('进行', '联合')",1,2023Q3
"('金正恩', '联合')",1,2023Q3
"('金正恩', '导弹')",1,2023Q3
"('军演', '朝鲜')",1,2023Q3
"('军演', '进行')",1,2023Q3
"('军演', '发射')",1,2023Q3
"('军演', '联合')",1,2023Q3
"('军演', '日')",1,2023Q3
"('军演', '导弹')",1,2023Q3
"('朝鲜', '进行')",1,2023Q3
"('朝鲜', '发射')",1,2023Q3
"('进行', '发射')",1,2023Q3
"('进行', '日')",1,2023Q3
"('美国', '部队')",1,2023Q3
"('进行', '导弹')",1,2023Q3
"('发射', '联合')",1,2023Q3
"('发射', '导弹')",1,2023Q3
"('联合', '导弹')",1,2023Q3
"('日', '导弹')",1,2023Q3
"('演习', '航母')",1,2023Q3
"('演习', '海域')",1,2023Q3
"('演习', '威慑')",1,2023Q3
"('演习', '举行')",1,2023Q3
"('航母', '中国')",1,2023Q3
"('航母', '海军')",1,2023Q3
"('金正恩', '发射')",1,2023Q3
"('金正恩', '进行')",1,2023Q3
"('金正恩', '军演')",1,2023Q3
"('训练', '导弹')",1,2023Q3
"('所谓', '伙伴')",1,2023Q3
"('所谓', '意识')",1,2023Q3
"('所谓', '投资')",1,2023Q3
"('无法', '伙伴')",1,2023Q3
"('无法', '意识')",1,2023Q3
"('无法', '投资')",1,2023Q3
"('伙伴', '意识')",1,2023Q3
"('伙伴', '投资')",1,2023Q3
"('意识', '投资')",1,2023Q3
"('月', '金正恩')",1,2023Q3
"('月', '军演')",1,2023Q3
"('月', '朝鲜')",1,2023Q3
"('月', '进行')",1,2023Q3
"('月', '发射')",1,2023Q3
"('月', '联合')",1,2023Q3
"('月', '导弹')",1,2023Q3
"('训练', '金正恩')",1,2023Q3
"('训练', '军演')",1,2023Q3
"('训练', '朝鲜')",1,2023Q3
"('训练', '进行')",1,2023Q3
"('训练', '发射')",1,2023Q3
"('训练', '联合')",1,2023Q3
"('训练', '日')",1,2023Q3
"('航母', '美国')",1,2023Q3
"('航母', '海域')",1,2023Q3
"('航母', '朝鲜')",1,2023Q3
"('贸易', '国家')",1,2023Q3
"('贸易', '峰会')",1,2023Q3
"('全球', '美国')",1,2023Q3
"('全球', '戴维营')",1,2023Q3
"('全球', '日本')",1,2023Q3
"('全球', '峰会')",1,2023Q3
"('美国', '倡议')",1,2023Q3
"('经济', '戴维营')",1,2023Q3
"('经济', '峰会')",1,2023Q3
"('戴维营', '倡议')",1,2023Q3
"('倡议', '日本')",1,2023Q3
"('倡议', '峰会')",1,2023Q3
"('国家', '日本')",1,2023Q3
"('日本', '峰会')",1,2023Q3
"('司令部', '战略')",1,2023Q3
"('司令部', '朝鲜')",1,2023Q3
"('司令部', '威慑')",1,2023Q3
"('司令部', '航空')",1,2023Q3
"('司令部', '半岛')",1,2023Q3
"('司令部', '延伸')",1,2023Q3
"('司令部', '访问')",1,2023Q3
"('美国', '航空')",1,2023Q3
"('美国', '半岛')",1,2023Q3
"('美国', '延伸')",1,2023Q3
"('贸易', '日本')",1,2023Q3
"('贸易', '倡议')",1,2023Q3
"('航母', '威慑')",1,2023Q3
"('贸易', '戴维营')",1,2023Q3
"('航母', '规模')",1,2023Q3
"('航母', '举行')",1,2023Q3
"('中国', '海军')",1,2023Q3
"('中国', '海域')",1,2023Q3
"('中国', '威慑')",1,2023Q3
"('中国', '举行')",1,2023Q3
"('海军', '海域')",1,2023Q3
"('海军', '威慑')",1,2023Q3
"('海军', '举行')",1,2023Q3
"('美国', '海域')",1,2023Q3
"('美国', '举行')",1,2023Q3
"('海域', '朝鲜')",1,2023Q3
"('海域', '威慑')",1,2023Q3
"('海域', '规模')",1,2023Q3
"('海域', '举行')",1,2023Q3
"('朝鲜', '举行')",1,2023Q3
"('威慑', '规模')",1,2023Q3
"('威慑', '举行')",1,2023Q3
"('规模', '举行')",1,2023Q3
"('中国', '贸易')",1,2023Q3
"('中国', '倡议')",1,2023Q3
"('贸易', '全球')",1,2023Q3
"('贸易', '经济')",1,2023Q3
"('平台', '岸田文雄')",1,2023Q3
"('会晤', '计划')",1,2023Q3
"('平台', '日')",1,2023Q3
"('理解', '外交')",1,2023Q3
"('对于', '人士')",1,2023Q3
"('冷战', '还是')",1,2023Q3
"('冷战', '理解')",1,2023Q3
"('冷战', '外交')",1,2023Q3
"('冷战', '历史')",1,2023Q3
"('冷战', '思维')",1,2023Q3
"('冷战', '人民')",1,2023Q3
"('冷战', '限制')",1,2023Q3
"('冷战', '世界')",1,2023Q3
"('美国', '还是')",1,2023Q3
"('美国', '理解')",1,2023Q3
"('美国', '外交')",1,2023Q3
"('美国', '思维')",1,2023Q3
"('美国', '人民')",1,2023Q3
"('美国', '限制')",1,2023Q3
"('还是', '理解')",1,2023Q3
"('还是', '外交')",1,2023Q3
"('还是', '历史')",1,2023Q3
"('还是', '思维')",1,2023Q3
"('还是', '人民')",1,2023Q3
"('还是', '限制')",1,2023Q3
"('韩国', '附近')",1,2023Q3
"('据悉', '附近')",1,2023Q3
"('据悉', '韩国')",1,2023Q3
"('首脑', '附近')",1,2023Q3
"('戴维营', '附近')",1,2023Q3
"('会谈', '第一')",1,2023Q3
"('会谈', '会见')",1,2023Q3
"('会谈', '据悉')",1,2023Q3
"('会谈', '韩国')",1,2023Q3
"('会谈', '附近')",1,2023Q3
"('首脑', '第一')",1,2023Q3
"('首脑', '会见')",1,2023Q3
"('首脑', '据悉')",1,2023Q3
"('第一', '总统')",1,2023Q3
"('会见', '附近')",1,2023Q3
"('第一', '会见')",1,2023Q3
"('第一', '据悉')",1,2023Q3
"('第一', '韩国')",1,2023Q3
"('第一', '附近')",1,2023Q3
"('总统', '会见')",1,2023Q3
"('总统', '据悉')",1,2023Q3
"('总统', '附近')",1,2023Q3
"('会见', '据悉')",1,2023Q3
"('会见', '韩国')",1,2023Q3
"('还是', '世界')",1,2023Q3
"('理解', '历史')",1,2023Q3
"('戴维营', '会见')",1,2023Q3
"('理解', '思维')",1,2023Q3
"('台湾', '声明')",1,2023Q3
"('峰会', '问题')",1,2023Q3
"('峰会', '核心')",1,2023Q3
"('峰会', '领域')",1,2023Q3
"('峰会', '声明')",1,2023Q3
"('问题', '中国')",1,2023Q3
"('问题', '核心')",1,2023Q3
"('问题', '路透社')",1,2023Q3
"('问题', '戴维营')",1,2023Q3
"('问题', '领域')",1,2023Q3
"('问题', '声明')",1,2023Q3
"('问题', '安全')",1,2023Q3
"('中国', '核心')",1,2023Q3
"('中国', '路透社')",1,2023Q3
"('中国', '领域')",1,2023Q3
"('中国', '声明')",1,2023Q3
"('核心', '路透社')",1,2023Q3
"('核心', '戴维营')",1,2023Q3
"('核心', '领域')",1,2023Q3
"('核心', '声明')",1,2023Q3
"('核心', '安全')",1,2023Q3
"('台湾', '领域')",1,2023Q3
"('台湾', '戴维营')",1,2023Q3
"('台湾', '路透社')",1,2023Q3
"('历史', '人民')",1,2023Q3
"('理解', '人民')",1,2023Q3
"('理解', '限制')",1,2023Q3
"('理解', '世界')",1,2023Q3
"('外交', '历史')",1,2023Q3
"('外交', '思维')",1,2023Q3
"('外交', '人民')",1,2023Q3
"('外交', '限制')",1,2023Q3
"('外交', '世界')",1,2023Q3
"('历史', '思维')",1,2023Q3
"('历史', '限制')",1,2023Q3
"('台湾', '核心')",1,2023Q3
"('历史', '世界')",1,2023Q3
"('思维', '人民')",1,2023Q3
"('思维', '限制')",1,2023Q3
"('思维', '世界')",1,2023Q3
"('人民', '限制')",1,2023Q3
"('限制', '世界')",1,2023Q3
"('台湾', '峰会')",1,2023Q3
"('台湾', '问题')",1,2023Q3
"('台湾', '中国')",1,2023Q3
"('戴维营', '据悉')",1,2023Q3
"('戴维营', '第一')",1,2023Q3
"('路透社', '声明')",1,2023Q3
"('日', '协商')",1,2023Q3
"('地区', '戴维营')",1,2023Q3
"('地区', '历史')",1,2023Q3
"('合作', '繁荣')",1,2023Q3
"('合作', '历史')",1,2023Q3
"('繁荣', '美国')",1,2023Q3
"('繁荣', '戴维营')",1,2023Q3
"('繁荣', '历史')",1,2023Q3
"('戴维营', '历史')",1,2023Q3
"('污染', '日')",1,2023Q3
"('污染', '协商')",1,2023Q3
"('污染', '记者会')",1,2023Q3
"('排海', '峰会')",1,2023Q3
"('排海', '日')",1,2023Q3
"('排海', '协商')",1,2023Q3
"('排海', '韩国')",1,2023Q3
"('排海', '记者会')",1,2023Q3
"('首脑', '协商')",1,2023Q3
"('首脑', '记者会')",1,2023Q3
"('峰会', '协商')",1,2023Q3
"('峰会', '记者会')",1,2023Q3
"('日本', '协商')",1,2023Q3
"('华盛顿', '历史')",1,2023Q3
"('华盛顿', '戴维营')",1,2023Q3
"('华盛顿', '美国')",1,2023Q3
"('安全', '历史')",1,2023Q3
"('国家', '对抗')",1,2023Q3
"('国家', '霸权')",1,2023Q3
"('对抗', '合作')",1,2023Q3
"('霸权', '合作')",1,2023Q3
"('安全', '东北亚')",1,2023Q3
"('安全', '峰会')",1,2023Q3
"('安全', '华盛顿')",1,2023Q3
"('安全', '地区')",1,2023Q3
"('安全', '繁荣')",1,2023Q3
"('东北亚', '峰会')",1,2023Q3
"('华盛顿', '繁荣')",1,2023Q3
"('东北亚', '华盛顿')",1,2023Q3
"('东北亚', '合作')",1,2023Q3
"('东北亚', '繁荣')",1,2023Q3
"('东北亚', '美国')",1,2023Q3
"('东北亚', '戴维营')",1,2023Q3
"('东北亚', '历史')",1,2023Q3
"('峰会', '历史')",1,2023Q3
"('华盛顿', '地区')",1,2023Q3
"('华盛顿', '合作')",1,2023Q3
"('日本', '记者会')",1,2023Q3
"('协商', '韩国')",1,2023Q3
"('尹锡悦', '附近')",1,2023Q3
"('协商', '记者会')",1,2023Q3
"('举行', '维护')",1,2023Q3
"('举行', '和平')",1,2023Q3
"('举行', '报道')",1,2023Q3
"('举行', '中国')",1,2023Q3
"('稳定', '有助于')",1,2023Q3
"('稳定', '维护')",1,2023Q3
"('稳定', '和平')",1,2023Q3
"('稳定', '报道')",1,2023Q3
"('稳定', '中国')",1,2023Q3
"('有助于', '维护')",1,2023Q3
"('有助于', '和平')",1,2023Q3
"('有助于', '报道')",1,2023Q3
"('有助于', '中国')",1,2023Q3
"('维护', '和平')",1,2023Q3
"('维护', '报道')",1,2023Q3
"('维护', '中国')",1,2023Q3
"('和平', '报道')",1,2023Q3
"('报道', '中国')",1,2023Q3
"('尹锡悦', '第一')",1,2023Q3
"('尹锡悦', '会见')",1,2023Q3
"('尹锡悦', '据悉')",1,2023Q3
"('举行', '有助于')",1,2023Q3
"('举行', '稳定')",1,2023Q3
"('毛宁', '中国')",1,2023Q3
"('首脑', '中国')",1,2023Q3
"('协商', '报道')",1,2023Q3
"('韩国', '记者会')",1,2023Q3
"('记者会', '报道')",1,2023Q3
"('首脑', '毛宁')",1,2023Q3
"('首脑', '举行')",1,2023Q3
"('首脑', '稳定')",1,2023Q3
"('首脑', '有助于')",1,2023Q3
"('首脑', '维护')",1,2023Q3
"('首脑', '和平')",1,2023Q3
"('会谈', '毛宁')",1,2023Q3
"('毛宁', '报道')",1,2023Q3
"('会谈', '稳定')",1,2023Q3
"('会谈', '有助于')",1,2023Q3
"('会谈', '维护')",1,2023Q3
"('会谈', '和平')",1,2023Q3
"('毛宁', '举行')",1,2023Q3
"('毛宁', '稳定')",1,2023Q3
"('毛宁', '有助于')",1,2023Q3
"('毛宁', '维护')",1,2023Q3
"('毛宁', '和平')",1,2023Q3
"('路透社', '领域')",1,2023Q3
"('路透社', '安全')",1,2023Q3
"('联盟', '霸权')",1,2023Q3
"('会议', '韩国')",1,2023Q3
"('声明', '日本')",1,2023Q3
"('声明', '殖民')",1,2023Q3
"('声明', '世界')",1,2023Q3
"('人民', '中国')",1,2023Q3
"('人民', '日本')",1,2023Q3
"('人民', '殖民')",1,2023Q3
"('日', '殖民')",1,2023Q3
"('日', '世界')",1,2023Q3
"('中国', '殖民')",1,2023Q3
"('日本', '殖民')",1,2023Q3
"('殖民', '世界')",1,2023Q3
"('殖民', '日')",1,2023Q3
"('世界', '日')",1,2023Q3
"('日', '日报')",1,2023Q3
"('日', '讨论')",1,2023Q3
"('污染', '会议')",1,2023Q3
"('污染', '日报')",1,2023Q3
"('污染', '讨论')",1,2023Q3
"('污染', '路透社')",1,2023Q3
"('会议', '日报')",1,2023Q3
"('会议', '讨论')",1,2023Q3
"('声明', '中国')",1,2023Q3
"('声明', '人民')",1,2023Q3
"('战争', '世界')",1,2023Q3
"('时间', '安排')",1,2023Q3
"('总统', '安排')",1,2023Q3
"('总统', '外交')",1,2023Q3
"('首尔', '消息')",1,2023Q3
"('首尔', '时间')",1,2023Q3
"('首尔', '安排')",1,2023Q3
"('首尔', '外交')",1,2023Q3
"('消息', '时间')",1,2023Q3
"('消息', '安排')",1,2023Q3
"('消息', '外交')",1,2023Q3
"('时间', '外交')",1,2023Q3
"('战争', '殖民')",1,2023Q3
"('安排', '外交')",1,2023Q3
"('月', '声明')",1,2023Q3
"('月', '人民')",1,2023Q3
"('月', '中国')",1,2023Q3
"('月', '殖民')",1,2023Q3
"('月', '世界')",1,2023Q3
"('战争', '声明')",1,2023Q3
"('战争', '人民')",1,2023Q3
"('战争', '中国')",1,2023Q3
"('会议', '路透社')",1,2023Q3
"('会议', '报道')",1,2023Q3
"('总统', '消息')",1,2023Q3
"('合作', '日报')",1,2023Q3
"('外交部', '繁荣')",1,2023Q3
"('反对', '有关')",1,2023Q3
"('反对', '汪文斌')",1,2023Q3
"('反对', '他国')",1,2023Q3
"('反对', '有利于')",1,2023Q3
"('反对', '例行')",1,2023Q3
"('反对', '圈子')",1,2023Q3
"('反对', '繁荣')",1,2023Q3
"('有关', '汪文斌')",1,2023Q3
"('有关', '他国')",1,2023Q3
"('有关', '有利于')",1,2023Q3
"('有关', '例行')",1,2023Q3
"('有关', '圈子')",1,2023Q3
"('有关', '繁荣')",1,2023Q3
"('汪文斌', '他国')",1,2023Q3
"('汪文斌', '有利于')",1,2023Q3
"('汪文斌', '例行')",1,2023Q3
"('汪文斌', '圈子')",1,2023Q3
"('汪文斌', '繁荣')",1,2023Q3
"('他国', '有利于')",1,2023Q3
"('他国', '例行')",1,2023Q3
"('外交部', '圈子')",1,2023Q3
"('外交部', '例行')",1,2023Q3
"('外交部', '有利于')",1,2023Q3
"('路透社', '报道')",1,2023Q3
"('合作', '讨论')",1,2023Q3
"('合作', '路透社')",1,2023Q3
"('日报', '讨论')",1,2023Q3
"('日报', '路透社')",1,2023Q3
"('日报', '韩国')",1,2023Q3
"('日报', '报道')",1,2023Q3
"('讨论', '路透社')",1,2023Q3
"('讨论', '韩国')",1,2023Q3
"('讨论', '报道')",1,2023Q3
"('中方', '外交部')",1,2023Q3
"('外交部', '他国')",1,2023Q3
"('中方', '反对')",1,2023Q3
"('中方', '他国')",1,2023Q3
"('中方', '有利于')",1,2023Q3
"('中方', '例行')",1,2023Q3
"('中方', '圈子')",1,2023Q3
"('中方', '繁荣')",1,2023Q3
"('外交部', '反对')",1,2023Q3
"('外交部', '有关')",1,2023Q3
"('外交部', '汪文斌')",1,2023Q3
"('总统', '时间')",1,2023Q3
"('日', '安排')",1,2023Q3
"('戴维营', '领域')",1,2023Q3
"('拜登', '应当')",1,2023Q3
"('汪文斌', '政治')",1,2023Q3
"('人民', '国家')",1,2023Q3
"('人民', '支持')",1,2023Q3
"('人民', '全球')",1,2023Q3
"('人民', '原则')",1,2023Q3
"('人民', '政治')",1,2023Q3
"('国家', '支持')",1,2023Q3
"('国家', '全球')",1,2023Q3
"('国家', '原则')",1,2023Q3
"('国家', '政治')",1,2023Q3
"('支持', '全球')",1,2023Q3
"('支持', '原则')",1,2023Q3
"('支持', '政治')",1,2023Q3
"('全球', '原则')",1,2023Q3
"('全球', '政治')",1,2023Q3
"('原则', '政治')",1,2023Q3
"('人士', '对于')",1,2023Q3
"('拜登', '芯片')",1,2023Q3
"('拜登', '法案')",1,2023Q3
"('拜登', '月')",1,2023Q3
"('拜登', '东亚')",1,2023Q3
"('汪文斌', '全球')",1,2023Q3
"('汪文斌', '支持')",1,2023Q3
"('汪文斌', '人民')",1,2023Q3
"('中国', '汪文斌')",1,2023Q3
"('戴维营', '声明')",1,2023Q3
"('领域', '声明')",1,2023Q3
"('领域', '安全')",1,2023Q3
"('声明', '安全')",1,2023Q3
"('中方', '人民')",1,2023Q3
"('中方', '支持')",1,2023Q3
"('中方', '全球')",1,2023Q3
"('中方', '原则')",1,2023Q3
"('中方', '政治')",1,2023Q3
"('中国', '人民')",1,2023Q3
"('台湾', '政治')",1,2023Q3
"('中国', '支持')",1,2023Q3
